gene	genename	zscore	effect_size	pvalue	pred_perf_R2	pred_perf_pval	n_snps_used	n_snps_in_model
ENSG00000270761	AL355353.1	-5.69933726088645	-0.14032804992078	1.20274075143811e-08	0.109998590020886	2.31203669448999e-06	8	9
ENSG00000149923	PPP4C	5.66932046472322	1.18112589922239	1.4336499098988e-08	0.064	0.00036579638918652	2	2
ENSG00000146090	RASGEF1C	-5.61667201626337	-0.260100908290451	1.94670439768174e-08	0.060233770232074	0.000562252841630519	2	2
ENSG00000214401	KANSL1-AS1	-5.56487956419374	-0.0537459689678057	2.62333528233683e-08	0.647089413497478	2.68435013459088e-45	21	25
ENSG00000066923	STAG3	-5.55102954626917	-0.137041676382754	2.83992076521855e-08	0.333517906320682	1.19534695100227e-18	9	12
ENSG00000130203	APOE	5.54309052415499	0.558701211630715	2.97179125752223e-08	0.038	0.00671623968916953	17	24
ENSG00000073008	PVR	-5.48237154192429	-0.0983766130517201	4.19661709827324e-08	0.151043993739729	2.14467871423726e-08	23	24
ENSG00000161929	SCIMP	5.41218637065193	0.15328407668055	6.22598388400064e-08	0.0716891479405015	0.00016042673934053	6	7
ENSG00000279685	MAPT-IT1	-5.40835402168372	-0.248431142467664	6.36066002090985e-08	0.069162974475589	0.000211588264023835	8	9
ENSG00000110079	MS4A4A	5.34010676585959	0.268759153739511	9.28918590936689e-08	0.0472331424904538	0.00233464138962195	5	6
ENSG00000204287	HLA-DRA	5.3204769903574	0.139254644913062	1.03495538805731e-07	0.107073869918177	3.20748987976648e-06	14	16
ENSG00000103642	LACTB	5.28030312146236	0.0797364050845399	1.28970340407264e-07	0.209	2.42347369050471e-11	17	18
ENSG00000176681	LRRC37A	-5.24960001646901	-0.0539362554744156	1.5242982143171e-07	0.594686443679755	1.65582961351418e-39	5	12
ENSG00000108556	CHRNE	5.24708437849727	0.080687443562083	1.54525138240658e-07	0.191340125298719	1.80031269890233e-10	5	5
ENSG00000138442	WDR12	5.23583749429765	0.226207004697537	1.64238412869722e-07	0.047523507108427	0.00226142448450422	6	6
ENSG00000265971	AC005828.5	-5.20528672618805	-0.269047356105871	1.93697293759953e-07	0.031556946226531	0.013211057693533	5	5
ENSG00000159314	ARHGAP27	-5.19226384296625	-0.126179191209639	2.07752304248743e-07	0.161	7.54805218248192e-09	54	59
ENSG00000264589	MAPT-AS1	5.18032809962413	0.0643128001660733	2.21495962682283e-07	0.22191606914788	4.14612504479931e-12	23	23
ENSG00000099817	POLR2E	5.17221400512734	0.084160387632977	2.31336413802907e-07	0.28007134060704	2.13944355066116e-15	10	12
ENSG00000239521	CASTOR3	-5.15672757338479	-0.170249868820112	2.51303010845305e-07	0.127667095278752	3.14797658844896e-07	11	11
ENSG00000070756	PABPC1	5.04378915029987	2.52573121503441	4.56402216242324e-07	0.058	0.000715722437582082	3	7
ENSG00000170684	ZNF296	-5.03487459277235	-0.180591470577423	4.78161766181984e-07	0.0865187731690716	3.14236166639186e-05	10	10
ENSG00000185829	ARL17A	-5.01115103202841	-0.0838169187574377	5.4105428137774e-07	0.396	1.14876135885472e-22	42	49
ENSG00000154124	OTULIN	4.94968553459119	1.21313267114561	7.43334869657275e-07	0.034104326358146	0.00994335136520101	1	2
ENSG00000130270	ATP8B3	4.93909956713324	0.127088879987231	7.84841332146513e-07	0.149	2.85073661565765e-08	45	46
ENSG00000101138	CSTF1	4.89537573996376	0.277267047301856	9.81180745540655e-07	0.0309603037267966	0.0141231872690851	14	15
ENSG00000271855	AC073195.1	4.87896984382781	0.151707505068426	1.06641365960058e-06	0.126681687890668	3.52100641341749e-07	9	10
ENSG00000196126	HLA-DRB1	4.82122872237062	0.115201492812616	1.42676651493368e-06	0.401	4.72276455265061e-23	70	127
ENSG00000280789	PAGR1	4.7889232325994	0.341417215599688	1.67678606288746e-06	0.045	0.0029497439829671	16	21
ENSG00000213420	GPC2	4.78355664134548	0.213097199386584	1.72220331617901e-06	0.0356585740834159	0.00836592017139937	5	6
ENSG00000103356	EARS2	4.74582269557702	0.0690083376366016	2.07660557838274e-06	0.359643846037032	2.47948038132792e-20	3	4
ENSG00000237640	AC004522.3	-4.74443915562957	-0.125204862721891	2.09084810842697e-06	0.14938005129913	2.60170879696451e-08	10	10
ENSG00000213619	NDUFS3	-4.74041990646495	-0.72477960966532	2.13275749616493e-06	0.02	0.0490109730202749	4	5
ENSG00000176402	GJC3	-4.73253676291212	-0.177070476546436	2.21731129035341e-06	0.0592377297199969	0.000626983983950676	18	18
ENSG00000225190	PLEKHM1	-4.71995708696036	-0.0793283747492158	2.35894403277648e-06	0.206555368721516	2.80277043568425e-11	9	11
ENSG00000260163	AC012508.1	4.68401889477378	0.140939522538949	2.81304059934762e-06	0.172837275210689	1.65771277384958e-09	5	7
ENSG00000165915	SLC39A13	-4.67773837611613	-0.167278180609043	2.90056290985774e-06	0.077	8.93888352386448e-05	18	20
ENSG00000143771	CNIH4	-4.6540034582782	-0.0974046531050559	3.25551338176133e-06	0.061263169967742	0.000502367154884247	11	13
ENSG00000145217	SLC26A1	-4.61185805370897	-0.0636795420646872	3.99085494784401e-06	0.249351821912009	1.24944460038563e-13	13	14
ENSG00000224152	AC009506.1	-4.61089672003649	-0.367974487123092	4.00935707234318e-06	0.029	0.0177334618410844	13	13
ENSG00000050438	SLC4A8	-4.57441941315044	-0.112617623854565	4.77542367782746e-06	0.0467135299412562	0.002471663003926	10	10
ENSG00000149187	CELF1	-4.54545454545454	-1.34569008243452	5.481682652686e-06	0.0382725779451307	0.0062623245648003	1	2
ENSG00000267395	DM1-AS	-4.53261880903053	-0.15330062423773	5.82568895612923e-06	0.029399610974114	0.0168253454595663	24	25
ENSG00000154727	GABPA	4.52380952380952	0.283807969567619	6.07363888049939e-06	0.0322771307375211	0.0121895358935123	1	3
ENSG00000239300	AC080162.1	-4.52254914604241	-0.338688269038048	6.10992939287236e-06	0.0414190748674322	0.00442457398706376	5	5
ENSG00000086288	NME8	4.52215373799132	0.149442497948979	6.12135721622664e-06	0.0402079119253267	0.00505687025770461	3	3
ENSG00000204516	MICB	-4.50808320061599	-0.0836983268299847	6.54159251389785e-06	0.162608564880071	5.55181168786504e-09	14	17
ENSG00000124459	ZNF45	-4.48994892454552	-0.0918324390511039	7.12402537539347e-06	0.155340405228123	1.30047133092232e-08	9	9
ENSG00000204709	LINC01556	4.45694306352145	0.11051817847421	8.31366724773908e-06	0.0823941310050268	4.95059583931532e-05	5	5
ENSG00000139629	GALNT6	-4.45190932581032	-0.052739159914291	8.51101068111149e-06	0.263731491677907	1.89923610871945e-14	10	11
ENSG00000232692	AP001596.1	4.44485884933528	0.439347930958851	8.79495916406015e-06	0.09	2.35617210466537e-05	9	9
ENSG00000184922	FMNL1	-4.44119059599177	-0.786559015726465	8.94625104996827e-06	0.031	0.0142860708273094	18	20
ENSG00000167395	ZNF646	-4.43174427233808	-0.977483800209501	9.34738389335443e-06	0.0608108547161334	0.000527852419658983	2	4
ENSG00000260167	AC093249.2	-4.41888490852381	-0.14656508822967	9.92114600939509e-06	0.043871617232294	0.00337755429821041	20	22
ENSG00000261195	AC027130.1	4.39868473273576	0.0944579690862715	1.08908900493532e-05	0.23575015398881	7.19636422314628e-13	7	7
ENSG00000143224	PPOX	-4.3983362948839	-0.153651731956137	1.09083861237202e-05	0.15	2.58455667472852e-08	6	6
ENSG00000120915	EPHX2	4.39492279693099	0.0632804321631213	1.10812129312521e-05	0.188241761419737	2.61912602432208e-10	15	15
ENSG00000260304	AC009088.2	4.39433905936109	0.227732157264922	1.11110283362859e-05	0.0522598062613618	0.00134560657807481	2	3
ENSG00000167840	ZNF232	-4.38890218940504	-0.0581880940388543	1.13924289688594e-05	0.213258530919701	1.22248759270289e-11	25	26
ENSG00000119203	CPSF3	4.38669178610492	0.208409314846211	1.1508768941848e-05	0.0757307898419852	0.000102978490853337	6	6
ENSG00000241106	HLA-DOB	-4.37637028394806	-0.0379306367865242	1.20671949817019e-05	0.568112608069255	7.52300861507594e-37	9	10
ENSG00000119185	ITGB1BP1	-4.34492337185559	-0.152345110160841	1.39324289594178e-05	0.0395728181690385	0.00542412713572056	6	6
ENSG00000247011	AC005920.1	4.33774786686429	0.0905419370501664	1.43950152688976e-05	0.0843656262318523	3.9843353026168e-05	7	8
ENSG00000103550	KNOP1	-4.33233427021909	-0.0422961889313399	1.47536714028007e-05	0.509878569838632	1.48942575059692e-31	7	7
ENSG00000204387	SNHG32	-4.29053300040505	-0.110651650123779	1.78244795041582e-05	0.115937305063616	1.18665168369304e-06	24	33
ENSG00000103496	STX4	4.25730222710424	0.171533029363921	2.06908559834407e-05	0.046	0.00286014246559191	8	10
ENSG00000172803	SNX32	-4.22066862015899	-0.0424728985767065	2.43578779386411e-05	0.21540187814048	9.36332419372901e-12	10	11
ENSG00000196118	CCDC189	4.22037813981004	0.126130421685587	2.43892868330153e-05	0.182367894375288	5.31241999689728e-10	7	7
ENSG00000235109	ZSCAN31	4.2081565958157	0.0634538592309376	2.57462426254129e-05	0.392307935382867	1.56002255192183e-22	26	29
ENSG00000093167	LRRFIP2	4.17586503083901	0.0890629470287396	2.96855801231732e-05	0.104	4.69462177207626e-06	29	29
ENSG00000101307	SIRPB1	-4.17248367858675	-0.0446406477712113	3.01297188503025e-05	0.664700598622392	1.94462352429784e-47	6	7
ENSG00000237541	HLA-DQA2	-4.17102296693885	-0.0722406278751564	3.03235294742965e-05	0.538211209754987	4.77433035766944e-34	3	8
ENSG00000130202	NECTIN2	-4.16666666666667	-0.568754474984058	3.09085937646447e-05	0.0276228273618376	0.020553559601963	1	1
ENSG00000110042	DTX4	-4.13698988844144	-0.169360797882018	3.5189160989102e-05	0.065	0.000355233211180356	41	43
ENSG00000214160	ALG3	-4.12443030022819	-0.104119684124972	3.71653513500103e-05	0.0935778728416691	1.44001869566401e-05	4	4
ENSG00000176125	UFSP1	4.11673311357155	0.0828960937378184	3.84280629390776e-05	0.116507347743341	1.11287514970297e-06	19	20
ENSG00000151224	MAT1A	-4.08055746748566	-0.162808099528549	4.49278195322478e-05	0.0347689801071711	0.00923482188137234	9	9
ENSG00000196236	XPNPEP3	4.06719334548104	0.0911922938366202	4.75827626400527e-05	0.035065108773824	0.00893585787749366	6	6
ENSG00000260911	AC135050.3	-4.06177273797676	-0.0595819631711784	4.8701476430324e-05	0.227870100277214	1.95827111962296e-12	16	18
ENSG00000196666	FAM180B	-4.05882352941177	-0.128942568194491	4.9320566766875e-05	0.0947787780138189	1.26058625528367e-05	1	1
ENSG00000185324	CDK10	4.04933296619359	0.0404408576421612	5.13638227264135e-05	0.209062256890202	2.05660823279984e-11	20	21
ENSG00000267222	AC107993.1	4.04546647959678	0.414719198093767	5.22190376128773e-05	0.053	0.00127980747170473	7	8
ENSG00000099377	HSD3B7	-4.04159158491135	-0.0933227071887544	5.30896386110591e-05	0.0576821747537443	0.000743306342914673	5	5
ENSG00000225940	C5orf67	4.03761510727594	0.152915673650469	5.39973514865899e-05	0.0735261641047781	0.000131159705445313	3	3
ENSG00000109919	MTCH2	-4.03366250552244	-0.0556209076572856	5.49141730830094e-05	0.21331791021448	1.21350017805491e-11	6	7
ENSG00000115073	ACTR1B	-4.0288769190341	-0.126656134141216	5.60439490102649e-05	0.0936262592880504	1.4323207848741e-05	7	9
ENSG00000138346	DNA2	-4.00145281976236	-0.0432615755146202	6.29547491173277e-05	0.333013458876336	1.2863439765998e-18	19	20
ENSG00000204520	MICA	-3.99942136709672	-0.0513192169982881	6.34975401740956e-05	0.566440977629149	1.09164006307391e-36	16	18
ENSG00000159840	ZYX	-3.99786771657431	-0.196401680465355	6.39156520174655e-05	0.0209831957713824	0.0438826344134715	6	6
ENSG00000146648	EGFR	3.97595693372221	0.0945113145406638	7.00968110576294e-05	0.150503078773337	2.28375901556667e-08	12	12
ENSG00000064687	ABCA7	3.97367038571145	0.127962724142916	7.07734879370481e-05	0.147882187066044	3.0950336619393e-08	5	5
ENSG00000205882	DEFB134	-3.97118182305456	-0.191013050825321	7.15169693301654e-05	0.0346646810326521	0.00934251994797966	11	14
ENSG00000261360	AC010491.1	3.96310885655825	0.216905413143239	7.39800278655167e-05	0.0870315309005275	2.96951929603341e-05	2	2
ENSG00000161395	PGAP3	-3.96032017528707	-0.0766054515654433	7.48493396407479e-05	0.103060968145028	5.02032085484534e-06	15	16
ENSG00000166128	RAB8B	-3.95817904801509	-0.166776134529945	7.55233366798169e-05	0.0521217159895184	0.00136611134019875	4	4
ENSG00000260136	AC008915.2	-3.94647903881818	-0.105114645057918	7.93088614146065e-05	0.0770783030095308	8.8816292190912e-05	28	28
ENSG00000160593	JAML	3.94065715046155	0.223685124337696	8.1258695896036e-05	0.023043916653851	0.0346044311191601	13	14
ENSG00000167191	GPRC5B	3.92698204758807	0.190559968873004	8.60183988604657e-05	0.0574279596869617	0.000764270973905022	11	11
ENSG00000198089	SFI1	3.9191307931215	0.0783068509146865	8.88688816265137e-05	0.22132864082733	4.46331727197052e-12	17	17
ENSG00000259363	AC090825.1	-3.90437823167978	-0.05128378409225	9.44679412329119e-05	0.298779609639519	1.65568798622482e-16	12	12
ENSG00000205363	INSYN1	-3.90174540188293	-0.164611820729213	9.55015760106814e-05	0.023	0.0361199739736204	70	70
ENSG00000174529	TMEM81	3.89241164275734	0.0740161393885944	9.92526521195192e-05	0.158516323837048	8.97228941548865e-09	11	12
ENSG00000259248	USP3-AS1	-3.8921485340657	-0.349795904842612	9.93603800671927e-05	0.0887375829405557	2.45972413024131e-05	5	6
ENSG00000137185	ZSCAN9	-3.87526499295429	-0.135794418677865	0.000106508728373145	0.048	0.00212734602371217	54	59
ENSG00000055950	MRPL43	3.85451952013728	0.0865099044524786	0.000115957132062361	0.156356155947725	1.15505013344631e-08	8	8
ENSG00000273492	AP000229.1	-3.843694429695	-0.0502714509967955	0.000121195896928272	0.590679490592364	4.27175902674383e-39	19	19
ENSG00000198373	WWP2	-3.83645752980362	-0.180486157531515	0.000124821769905914	0.0328618944448453	0.0114194659882011	6	7
ENSG00000133665	DYDC2	-3.82588468101824	-0.0759906902258216	0.00013030328145458	0.255	6.88811373439694e-14	23	23
ENSG00000163257	DCAF16	-3.81389824041256	-0.149607263948961	0.000136791811210957	0.0280269771300572	0.0196371520559536	2	2
ENSG00000103811	CTSH	3.81177403527396	0.0572058464839495	0.000137972979996626	0.261648112688899	2.50060847113637e-14	21	22
ENSG00000133678	TMEM254	3.80897769730835	0.316649106711129	0.000139542542470616	0.10981558667851	2.35993347914871e-06	2	2
ENSG00000213246	SUPT4H1	3.78906332622206	0.087617064263994	0.000151216366661489	0.0529284493721668	0.00125060169964956	3	3
ENSG00000091490	SEL1L3	-3.7701436838649	-0.0818109134724007	0.000163153588398135	0.18686050401862	3.09426728531861e-10	11	12
ENSG00000021355	SERPINB1	3.76980044416588	0.115321174007101	0.000163378127158387	0.0724836939412665	0.000147044178514045	3	3
ENSG00000177238	TRIM72	3.75905986628876	0.0803405019009611	0.000170553027919462	0.181	7.07244598783887e-10	19	22
ENSG00000172500	FIBP	-3.75481804028417	-0.0790800905581682	0.000173467452634801	0.0781978442278396	7.85385248586114e-05	8	8
ENSG00000269940	AL049840.4	-3.75479113964115	-0.129951674049423	0.000173486083793195	0.0542150476132975	0.00108629174874404	9	10
ENSG00000100372	SLC25A17	3.73079174266572	0.213460625844933	0.000190878963384211	0.04	0.00501255981259113	14	16
ENSG00000149809	TM7SF2	-3.72575757734531	-0.0750311697648015	0.000194729487660972	0.0558873553524138	0.000904604182049008	31	34
ENSG00000186567	CEACAM19	3.72551519921572	0.0371781555417707	0.000194916706788284	0.310723500636273	3.12231910129344e-17	45	47
ENSG00000160862	AZGP1	-3.71815360687884	-0.0978473425229765	0.000200684234663351	0.0886255653965441	2.49034599605692e-05	4	4
ENSG00000189266	PNRC2	3.71800944758727	0.288937968744535	0.000200798762475474	0.024	0.0320486827874869	49	53
ENSG00000165916	PSMC3	3.71235790203091	0.0727242825873777	0.000205337346856682	0.130495982252234	2.2812680275252e-07	8	8
ENSG00000152689	RASGRP3	-3.71106092499807	-0.115220259853571	0.000206392417403833	0.144542611060823	4.55404687374207e-08	7	8
ENSG00000197323	TRIM33	3.70707264262361	0.510609065414998	0.000209668816011144	0.02	0.0491605001683494	11	12
ENSG00000174226	SNX31	3.69582778484221	0.0986192763132617	0.000219171506197213	0.445763111864466	2.12418483524862e-26	12	14
ENSG00000122359	ANXA11	3.69520289587506	0.119017558435351	0.000219711264416889	0.266440059210135	1.32672703817564e-14	5	5
ENSG00000187987	ZSCAN23	3.69350644525758	0.0496046314273447	0.000221182901471106	0.199652997833209	6.54257703954903e-11	9	9
ENSG00000179526	SHARPIN	3.69274473268787	0.413945619081193	0.000221846677776583	0.0605568185045093	0.000542728512847912	7	10
ENSG00000281332	LINC00997	3.69036736373837	0.076912187835022	0.000223930425920393	0.156908803601084	1.08282656694101e-08	14	15
ENSG00000103365	GGA2	-3.68953538861256	-0.135662540272254	0.000224663976281958	0.040352873753762	0.00497662456675749	11	11
ENSG00000234936	AC010883.1	-3.68848912015308	-0.154956318391868	0.00022558967059072	0.0412272301782645	0.00451913656983594	6	6
ENSG00000197062	ZSCAN26	-3.68511189773417	-0.0522418160778981	0.000228602183296456	0.297505858494916	1.97487804092708e-16	23	24
ENSG00000261416	AC012645.3	3.66920447349598	0.19604939121401	0.000243306420759426	0.0216035796227312	0.0408443310631657	3	4
ENSG00000166578	IQCD	3.66384352617395	0.242950958183555	0.000248458603227419	0.0482532799293583	0.00208743117696292	4	4
ENSG00000172247	C1QTNF4	3.64454548537888	0.0660200759433506	0.000267864761195113	0.0998735038311997	7.15944461774543e-06	4	5
ENSG00000122912	SLC25A16	3.63892485243741	0.0487871402539842	0.000273778668973712	0.302646294835793	9.67698672897075e-17	18	19
ENSG00000109736	MFSD10	3.6370562335633	0.192549095091607	0.000275771742033859	0.0349452166817184	0.00905569658219754	3	4
ENSG00000152128	TMEM163	-3.62867986373659	-0.24822519510994	0.000284874241861077	0.0528488052979448	0.0012615556004345	5	5
ENSG00000256427	AC010175.1	3.62786660615345	0.0483836696320354	0.000285772833612752	0.292169998663123	4.11928098352113e-16	12	14
ENSG00000172201	ID4	3.61196068751971	0.18178013682723	0.000303890642849858	0.0382535091752474	0.00627554595632343	3	3
ENSG00000261033	AC005730.2	-3.60072469564457	-0.053822157786152	0.000317331450959246	0.108286033702677	2.80078719720725e-06	13	13
ENSG00000171962	DRC3	-3.59861833302804	-0.0732539502048518	0.000319912281372625	0.0613647697196538	0.000496813945486559	37	40
ENSG00000116032	GRIN3B	-3.59731406504769	-0.170272566051102	0.000321520177123613	0.049	0.00198985026859824	47	51
ENSG00000137338	PGBD1	-3.59369717289567	-0.098504267302095	0.000326018727630828	0.119	9.19458865917454e-07	87	90
ENSG00000146830	GIGYF1	-3.58608576413177	-0.0530287257759316	0.000335678600791978	0.232356705251715	1.10878376228811e-12	17	19
ENSG00000107815	TWNK	-3.58063394850424	-0.594960226992349	0.000342761571107353	0.0250819294659369	0.0274148026138808	3	3
ENSG00000187642	PERM1	3.56012661053919	0.153619079371977	0.000370676032044104	0.0333251675214495	0.0108446401983065	9	9
ENSG00000139405	RITA1	-3.55816744341771	-0.080147020884407	0.000373451228271815	0.0876574058339527	2.77131878222225e-05	4	5
ENSG00000232912	RERE-AS1	-3.54927634347447	-0.120840526988902	0.00038629146007807	0.0478246828905837	0.00218791794632573	8	8
ENSG00000237330	RNF223	3.54757183800852	0.931920919114403	0.00038879970577943	0.028	0.0193254743434467	6	6
ENSG00000108379	WNT3	-3.54311756806839	-0.0348128980367102	0.000395426373901664	0.398429892541543	5.85747469581135e-23	23	24
ENSG00000120088	CRHR1	3.53449839855864	0.0715549429657734	0.000408549911209422	0.108623130877972	2.69708654989417e-06	24	26
ENSG00000135823	STX6	3.53387800320688	0.064907621256523	0.000409510050078943	0.233343069954668	9.78044826266164e-13	16	18
ENSG00000095539	SEMA4G	-3.52238549865985	-0.217280951795321	0.000427681744702202	0.024	0.0318986316571908	18	18
ENSG00000164576	SAP30L	3.52006114544336	0.14719590802548	0.000431447323062217	0.026	0.0246407767416404	40	44
ENSG00000269958	AL049840.5	-3.51824455654489	-0.0511463454357059	0.000434411820762204	0.224794237606895	2.88705866124824e-12	15	17
ENSG00000089012	SIRPG	-3.51601371292413	-0.156852740533439	0.000438078357059002	0.0773674902156855	8.60396734508602e-05	11	11
ENSG00000055211	GINM1	3.5079582319	0.0694117529575162	0.000451559940545687	0.118261017273133	9.13283660758906e-07	12	12
ENSG00000273507	AL354809.1	-3.50789632877489	-0.127477830204204	0.000451665024300052	0.0300958442356052	0.0155600670805661	18	20
ENSG00000126215	XRCC3	-3.50583294729341	-0.0676153395847709	0.000455180807330535	0.0732723523637216	0.000134862043902406	8	8
ENSG00000259280	AC018563.1	-3.50541582329184	-0.100869613798438	0.000455894638435206	0.102	6.11223904170095e-06	5	5
ENSG00000173457	PPP1R14B	-3.49411764705882	-0.19396628209095	0.000475631370451923	0.0300707787939362	0.0156038877413484	1	1
ENSG00000167397	VKORC1	3.49021366521111	0.105649797457555	0.000482634503097268	0.0843072083130534	4.01006584452193e-05	8	8
ENSG00000197061	HIST1H4C	-3.48800889967537	-0.178711326086069	0.000486631880869171	0.0340069531939208	0.0100516923463966	7	7
ENSG00000271614	ATP2B1-AS1	-3.4861166288854	-0.097887363156441	0.000490087286361796	0.0344529262623747	0.0095651138049023	6	6
ENSG00000141664	ZCCHC2	3.48582995735314	0.129471739722161	0.000490612757958031	0.059897447169563	0.000583326007763297	7	8
ENSG00000123636	BAZ2B	-3.48432153275106	-0.377507951231801	0.000493386380672645	0.0369583441487161	0.00724295429463839	2	2
ENSG00000037042	TUBG2	-3.47459025992483	-0.0445930923297456	0.000511634203658851	0.289333437739941	6.07593299641807e-16	3	3
ENSG00000102882	MAPK3	3.47260531771567	0.109339173070916	0.0005154327359147	0.0474859963907688	0.00227075165773142	5	6
ENSG00000267191	AC006213.3	-3.47100796206929	-0.142534603232092	0.000518508624929748	0.0657105638065404	0.000308791273582138	7	7
ENSG00000108587	GOSR1	-3.46363611670021	-0.0397352479890054	0.000532926891090968	0.248712286829661	1.35755960583581e-13	24	24
ENSG00000131015	ULBP2	-3.46357633022515	-0.110873675503514	0.000533045337351323	0.064	0.000403839788769854	103	108
ENSG00000149922	TBX6	-3.46034539056007	-0.0462570370241167	0.000539482933604729	0.337245792851549	6.9389812926634e-19	11	11
ENSG00000267058	AC006213.2	-3.45626083578868	-0.102618202141906	0.000547725024532042	0.0542705183064826	0.00107971582806755	7	7
ENSG00000108797	CNTNAP1	3.45160024894567	0.110300433473832	0.000557272694043931	0.0513369335620282	0.00148873714722414	5	5
ENSG00000121101	TEX14	-3.44316964906137	-0.0569370952672661	0.000574938529899427	0.167464883562112	3.13262713684736e-09	12	13
ENSG00000196821	ILRUN	-3.43590137712164	-0.0622953505384402	0.000590585918782693	0.320041265898705	8.33321380950624e-18	5	5
ENSG00000258695	AC005225.3	-3.43144985819227	-0.0422079210750627	0.000600364105719731	0.296795834368728	2.1785123366292e-16	18	22
ENSG00000148719	DNAJB12	3.42765630022386	0.248298146997159	0.000608815720949396	0.033	0.0119898006132541	8	9
ENSG00000143303	RRNAD1	3.42237292789303	0.149855450552361	0.000620771065804826	0.0490270226275689	0.0019176128296007	4	4
ENSG00000131023	LATS1	-3.41555626609741	-0.0857278748453323	0.000636518777153094	0.0699123839555777	0.000194911539957061	6	6
ENSG00000105877	DNAH11	3.41485077568775	0.0975557468476025	0.000638169634077812	0.120716953112007	6.92119789670891e-07	5	5
ENSG00000103549	RNF40	-3.41221457206493	-0.0670962190151354	0.000644373695921407	0.150053564528789	2.40611490605648e-08	10	10
ENSG00000137804	NUSAP1	-3.4096859917686	-0.0543231132512955	0.000650377143160741	0.41012842434691	8.76633920511889e-24	8	8
ENSG00000272667	AC012306.2	3.4075959451197	0.25571294967856	0.000655378631915005	0.0246006774779457	0.0289600383875827	3	3
ENSG00000119383	PTPA	3.39788081436308	0.0827776070979764	0.000679099990049226	0.0710455458775882	0.000172152137750048	3	3
ENSG00000189298	ZKSCAN3	-3.38770812673098	-0.103252985463263	0.000704792218042982	0.0702334966690002	0.000188173339875853	8	8
ENSG00000141298	SSH2	3.38167060079239	0.309586146063715	0.00072046480414345	0.0386176812797045	0.00602785419466219	3	3
ENSG00000166170	BAG5	-3.38084314247986	-0.145422885630184	0.000722637825778305	0.0384597261702386	0.00613405007595995	6	6
ENSG00000197343	ZNF655	3.38047529737573	0.163453622385355	0.000723605792338322	0.0686990043209836	0.000222618945112702	3	3
ENSG00000232040	ZBED9	-3.36979517254535	-0.184916297092513	0.000752240768349344	0.0251432643633611	0.0272240670885645	6	6
ENSG00000108671	PSMD11	-3.36716000948861	-0.203722939457312	0.000759466087026706	0.027	0.0236251100215626	48	50
